Title,Company,Location,Type,Level,YearsExp,Country,Skills
Procurement Manager,Construction & Design Co. SAE,Downtown,Full Time,Manager,10-12 Yrs of Exp,Cairo,"procuremn, Construction, Civil Engineering, Procurement, Purchasing, Logistics, Supply Chain Management, Leadership"
Mechanical Production Engineer,Gila Electric,10th of Ramadan City,Full Time,Experienced,3-4 Yrs of Exp,Sharqia,"Production Engineering, Manufacturing, Manufacturing/Production, Engineering - Mechanical/Electrical"
Senior Product Owner,Easy Cash,Heliopolis,Full Time,Experienced,5-7 Yrs of Exp,Cairo,"Product Owner, English, Information Technology (IT), Agile, Software, Computer Science, Product Management, Technical Writing"
Dermatology Specialists - KSA,Elite,Riyadh,Full Time,Experienced,2+ Yrs of Exp,Saudi Arabia,"Healthcare, medical, master, Medical/Healthcare"
Property Sales Advisor,Great Castle,Heliopolis,Full Time,Entry Level,1+ Yrs of Exp,Cairo,"Property Consultant, Property Sales, Sales Planning, Sales Strategies, Customer Service, Sales Skills, Real Estate, English"
Senior HR Specialist,Al Sharif Marketing Association,Dokki,Full Time,Experienced,2+ Yrs of Exp,Giza,"Recruitment, Microsoft Office, Personnel, English, HR, Human Resources"
Business Development Specialist,Confidential,Maadi,Full Time,Experienced,5+ Yrs of Exp,Cairo,"Sales Skills, Sales Target, Advertising, Social Media, Digital Marketing, SEO, Web Development, Business Administration"
Architecture Site Engineer,Scope International,Sheikh Zayed,Full Time,Experienced,3-5 Yrs of Exp,Giza,"Engineering, Architecture, Finishing Works, Management, Drawings, Building Code, Structural"
Senior Accountant,Flairstech,Maadi,Full Time,Experienced,5-7 Yrs of Exp,Cairo,"Accounting, Finance, Financial Analysis, Financial Management, Accounts Receivable, AR, Taxes, QuickBooks, Invoicing, accountant"
District Manager - Cairo,Confidential,Sheraton,Full Time,Manager,10+ Yrs of Exp,Cairo,"Sales Target, Pharmacy, Pharmaceutical, Medical Sales, District Management, Veterinary Medicine, Science, Medical/Healthcare"
Medical Receptionist,Dar Elelm,Sheikh Zayed,Full Time,Entry Level,0-1 Yrs of Exp,Giza,"Administration, Reception, Secretary, Customer Service, Customer Care, Customer Support, Microsoft Office, Medical"
Marketing Representative (Raw Material) From Alex...,Pharmaceutical Egyptian Association,Alexandria,Full Time,Experienced,3-5 Yrs of Exp,Egypt,"Pharmacutical, Medical, Sales, Marketing/PR/Advertising, Sales/Retail, Pharmaceutical"
Executive Secretary - Pharmaceutical Industry,Confidential,Nasr City,Full Time,Entry Level,1-4 Yrs of Exp,Cairo,"Office Management, Pharmaceutical, Secretary, Microsoft Office, Administration"
Senior Sales Engineer,International co for Electrical & Electronic Industries Electro George,Cairo,Full Time,Experienced,4-6 Yrs of Exp,Egypt,"Engineering, Sales Target, Low Voltage, ABB, Gas, Oil, Switchgear, English, Parts, Computer Skills, Sales/Retail"
Senior Creative UI/UX Designer,Kick Start Interactive,Dokki,Full Time,Freelance / Project,5+ Yrs of Exp,Giza,"Information Technology (IT), Computer Science, Computer Engineering, Software Development, Web Development, Web Design, UI"
Graphic Designer,MZ Media,Mansheya,Full Time,Entry Level,1-3 Yrs of Exp,Alexandria,"Graphic Design, Adobe Illustrator, Time Management, Creative/Design/Art"
Social Media Moderator & Telesales,SYE English Community,Dokki,Full Time,Entry Level,1-2 Yrs of Exp,Giza,"Social Media, Typing, Online Marketing, E-marketing, Sales, Customer Service/Support, Marketing/PR/Advertising"
Operator (Lentils) - Damietta,Mediterraneo Trading,New Damietta,Full Time,Experienced,5+ Yrs of Exp,Damietta,"Pulses, Beens, Operator, Manufacturing, Lentils Production, Machine Setting, Food Production, Quality, Safety, Production Lines"
Property Maintenance Manager-Hurghada,Somabay,Hurghada,Full Time,Manager,10+ Yrs of Exp,Red Sea,"Maintenance, AutoCAD, JDE System, PMP, Engineering - Construction/Civil/Architecture, Installation/Maintenance/Repair"
Program Manager,CBRE GWS,New Cairo,Full Time,Manager,7+ Yrs of Exp,Cairo,"Program Management, Construction, Civil Engineering, Engineering - Construction/Civil/Architecture, Project/Program Management"
Illustrator,Innovito,Nasr City,Full Time,Freelance / Project,3+ Yrs of Exp,Cairo,"4 Vacancies, Adobe Photoshop, Motion Graphic, Adobe Illustrator, Graphic Design, Wacom, Drawing, Creative/Design/Art"
